190,"21. Compliance, Audit & RBAC",GET,/api/v1/admin/roles,List roles,Admin,,Missing,,,,Auth uses a single accountType enum (BUYER/SELLER/ADMIN); no roles/permissions model.
191,"21. Compliance, Audit & RBAC",POST,/api/v1/admin/roles,Create role,Admin,,Missing
192,"21. Compliance, Audit & RBAC",PATCH,/api/v1/admin/roles/{id},Update role/permissions,Admin,,Missing
193,"21. Compliance, Audit & RBAC",POST,/api/v1/admin/users/{id}/roles,Assign role,Admin,,Missing
194,"21. Compliance, Audit & RBAC",GET,/api/v1/admin/tax/vat-records,VAT records (FIRS),Admin,,Missing
195,"21. Compliance, Audit & RBAC",GET,/api/v1/admin/legal/pages,Manage legal pages,Admin,,Missing
196,"21. Compliance, Audit & RBAC",PATCH,/api/v1/admin/legal/pages/{slug},Update legal page,Admin,,Missing
197,22. Customer Support,POST,/api/v1/support/tickets,Create support ticket,User/Public,,Missing,,,,No support module.
198,22. Customer Support,GET,/api/v1/support/tickets,List user tickets,User,,Missing
199,22. Customer Support,GET,/api/v1/support/tickets/{id},Ticket detail,User,,Missing
200,22. Customer Support,POST,/api/v1/support/tickets/{id}/messages,Add message to ticket,User,,Missing
201,22. Customer Support,POST,/api/v1/support/whatsapp/inbound,WhatsApp inbound webhook,Signed,,Missing
202,22. Customer Support,GET,/api/v1/admin/support/tickets,All tickets (agent view),Agent,,Missing
203,22. Customer Support,POST,/api/v1/admin/support/tickets/{id}/assign,Assign to agent,Agent,,Missing
204,22. Customer Support,POST,/api/v1/admin/support/tickets/{id}/escalate,Escalate ticket,Agent,,Missing
205,22. Customer Support,POST,/api/v1/admin/support/tickets/{id}/close,Close ticket,Agent,,Missing
206,23. Notifications,GET,/api/v1/notifications,List user notifications,User,,Missing,,,,No in-app notification module.
207,23. Notifications,PATCH,/api/v1/notifications/{id}/read,Mark read,User,,Missing
208,23. Notifications,POST,/api/v1/notifications/preferences,Update channel preferences,User,,Missing
209,23. Notifications,POST,/api/v1/admin/notifications/broadcast,Send broadcast,Admin,,Missing
210,23. Notifications,POST,/api/v1/webhooks/sms/delivery,SMS delivery webhook,Signed,,Missing
211,23. Notifications,POST,/api/v1/webhooks/whatsapp/delivery,WhatsApp delivery webhook,Signed,,Missing
212,24. Ratings & Reviews,GET,/api/v1/products/{id}/reviews,List reviews,Public,Conditional Should-Have,Present,GET,/api/v1/products/{productId}/reviews,src/reviews/reviews.controller.ts:17
213,24. Ratings & Reviews,POST,/api/v1/products/{id}/reviews,Submit review (post-purchase),User,,Present,POST,/api/v1/products/{productId}/reviews,src/reviews/reviews.controller.ts:30,Post-purchase gating not enforced.
214,24. Ratings & Reviews,PATCH,/api/v1/reviews/{id},Edit own review,User,,Missing
215,24. Ratings & Reviews,DELETE,/api/v1/reviews/{id},Delete own review,User,,Missing
216,24. Ratings & Reviews,POST,/api/v1/admin/reviews/{id}/moderate,Moderate review,Admin,,Missing
217,25. Procurement/Credit Partner,POST,/api/v1/partners/onboard,Partner onboarding,Public,Conditional V1,Missing,,,,Entire partner/credit module missing.
218,25. Procurement/Credit Partner,POST,/api/v1/partners/me/kyc,Submit KYC,Partner,,Missing
219,25. Procurement/Credit Partner,POST,/api/v1/partners/me/agreement,Accept terms & risk disclosure,Partner,,Missing
220,25. Procurement/Credit Partner,GET,/api/v1/partners/me/dashboard,Dashboard overview,Partner,Performance target <=3s,Missing
221,25. Procurement/Credit Partner,GET,/api/v1/partners/me/eligible-items,List fundable items,Partner,,Missing
222,25. Procurement/Credit Partner,GET,/api/v1/partners/me/eligible-items/{id},Item performance detail,Partner,,Missing
223,25. Procurement/Credit Partner,POST,/api/v1/partners/me/commitments,Commit capital,Partner,Funding cap enforced,Missing
224,25. Procurement/Credit Partner,GET,/api/v1/partners/me/commitments,List own commitments,Partner,,Missing
225,25. Procurement/Credit Partner,GET,/api/v1/partners/me/commitments/{id},Commitment detail,Partner,,Missing
226,25. Procurement/Credit Partner,GET,/api/v1/partners/me/commitments/{id}/status,Track status,Partner,,Missing
227,25. Procurement/Credit Partner,GET,/api/v1/partners/me/settlements,Settlement history,Partner,,Missing
228,25. Procurement/Credit Partner,POST,/api/v1/partners/me/disputes,Raise dispute,Partner,,Missing
229,25. Procurement/Credit Partner,GET,/api/v1/admin/partners,List partners,Admin,,Missing
230,25. Procurement/Credit Partner,POST,/api/v1/admin/partners/{id}/approve,Approve partner,Admin,,Missing
231,25. Procurement/Credit Partner,GET,/api/v1/admin/partners/eligibility-rules,Eligibility rule config,Admin,,Missing
232,25. Procurement/Credit Partner,PATCH,/api/v1/admin/partners/eligibility-rules,Update eligibility rules,Admin,,Missing
233,25. Procurement/Credit Partner,GET,/api/v1/admin/partners/commitments,All commitments,Admin,,Missing
234,25. Procurement/Credit Partner,POST,/api/v1/admin/partners/commitments/{id}/approve,Approve commitment,Admin,,Missing
235,25. Procurement/Credit Partner,POST,/api/v1/admin/partners/disputes/{id}/resolve,Resolve dispute,Admin,,Missing
236,25. Procurement/Credit Partner,GET,/api/v1/admin/partners/funding-caps,View funding caps,Admin,,Missing
237,25. Procurement/Credit Partner,PATCH,/api/v1/admin/partners/funding-caps,Update caps,Admin,,Missing
238,26. Rewards,GET,/api/v1/admin/rewards/program,"Get current rewards program config (name, branding)",Admin,Includes program display name,Missing,,,,Entire rewards module missing.
239,26. Rewards,POST,/api/v1/admin/rewards/program,Create rewards program name & branding,Admin,"e.g. ""Odogwu Rewards""; admin-defined",Missing
240,26. Rewards,PATCH,/api/v1/admin/rewards/program,Update rewards program name & branding,Admin,"Rename, change tagline/logo",Missing
241,26. Rewards,GET,/api/v1/rewards/program,Public-facing rewards program info,Public,Used by storefront to show name,Missing
242,26. Rewards,GET,/api/v1/rewards/me,Rewards profile & tier,User,,Missing
243,26. Rewards,GET,/api/v1/rewards/me/cashback,Cashback balance,User,,Missing
244,26. Rewards,GET,/api/v1/rewards/me/transactions,Rewards transactions,User,,Missing
245,26. Rewards,POST,/api/v1/rewards/cashback/redeem,Redeem cashback,User,,Missing
246,26. Rewards,GET,/api/v1/rewards/tiers,Tier definitions,Public,,Missing
247,26. Rewards,GET,/api/v1/rewards/campaigns,Active festive campaigns,Public,,Missing
248,26. Rewards,POST,/api/v1/rewards/affiliates/enroll,Affiliate enrollment,User,,Missing
249,26. Rewards,GET,/api/v1/rewards/affiliates/me,Affiliate profile,Affiliate,,Missing
250,26. Rewards,GET,/api/v1/rewards/affiliates/me/earnings,Affiliate earnings,Affiliate,,Missing
251,26. Rewards,POST,/api/v1/rewards/affiliates/me/payout,Request payout,Affiliate,,Missing
252,26. Rewards,GET,/api/v1/rewards/affiliates/me/referrals,Referral tracking,Affiliate,,Missing
253,26. Rewards,GET,/api/v1/rewards/sellers/me/rewards,Seller reward summary,Seller,,Missing
254,26. Rewards,GET,/api/v1/rewards/financiers/me/rewards,Financier tier rewards,Partner,,Missing
255,26. Rewards,GET,/api/v1/admin/rewards/config,Rewards config (margin guardrails etc.),Admin,,Missing
256,26. Rewards,PATCH,/api/v1/admin/rewards/config,Update config,Admin,,Missing
257,26. Rewards,GET,/api/v1/admin/rewards/tiers,List tiers,Admin,,Missing
258,26. Rewards,POST,/api/v1/admin/rewards/tiers,Create tier (name & thresholds),Admin,Admin names tiers e.g. Bronze/Silver,Missing
259,26. Rewards,PATCH,/api/v1/admin/rewards/tiers/{id},Update tier name/thresholds,Admin,,Missing
260,26. Rewards,DELETE,/api/v1/admin/rewards/tiers/{id},Delete tier,Admin,,Missing
261,26. Rewards,GET,/api/v1/admin/rewards/campaigns,List campaigns,Admin,,Missing
262,26. Rewards,POST,/api/v1/admin/rewards/campaigns,Create campaign (named),Admin,Festive campaigns,Missing
263,26. Rewards,PATCH,/api/v1/admin/rewards/campaigns/{id},Update campaign,Admin,,Missing
264,26. Rewards,DELETE,/api/v1/admin/rewards/campaigns/{id},Delete campaign,Admin,,Missing
265,26. Rewards,GET,/api/v1/admin/rewards/fraud-alerts,Fraud detection alerts,Admin,,Missing
266,26. Rewards,POST,/api/v1/admin/rewards/fraud-alerts/{id}/resolve,Resolve alert,Admin,,Missing
267,27. Promotional Slots,GET,/api/v1/promo-slots/available,List slots available for sellers to buy,Seller,Filterable by type (flash/best-deal) & date,Partial,GET,/api/v1/deals/campaigns/my,src/deals/deals.controller.ts:39,Deals module is a precursor — no slot inventory / availability concept; sellers create campaigns directly.
268,27. Promotional Slots,GET,/api/v1/promo-slots/types,List slot types & duration tiers (24hr/3-day/7-day),Seller/Public,Pricing tiers visible,Missing,,,,No slot-type or duration-tier model.
269,27. Promotional Slots,GET,/api/v1/promo-slots/{slotId},"Get slot detail (capacity, price, schedule)",Seller,,Missing
270,27. Promotional Slots,POST,/api/v1/promo-slots/{slotId}/reserve,Reserve slot for product (FCFS hold),Seller,Short hold pre-payment,Missing,,,,No FCFS slot-hold concept.
271,27. Promotional Slots,POST,/api/v1/promo-slots/bookings,Create slot booking (seller commits product),Seller,Triggers payment flow,Partial,POST,/api/v1/deals/campaigns,src/deals/deals.controller.ts:30,Creates a deal-campaign instead of a slot-booking; no slot reference.
272,27. Promotional Slots,GET,/api/v1/promo-slots/bookings,List own bookings,Seller,,Partial,GET,/api/v1/deals/campaigns/my,src/deals/deals.controller.ts:39
273,27. Promotional Slots,GET,/api/v1/promo-slots/bookings/{id},Booking detail & status,Seller,pending/active/expired/cancelled,Partial,GET,/api/v1/deals/campaigns/my/{id},src/deals/deals.controller.ts:48,Campaign status has different lifecycle (DRAFT/PENDING_PAYMENT/SCHEDULED/LIVE/EXPIRED/CANCELLED).
274,27. Promotional Slots,POST,/api/v1/promo-slots/bookings/{id}/pay,Pay for booking via Paystack/wallet,Seller,Activates slot on success,Partial,POST,/api/v1/deals/campaigns/my/{id}/initialize-payment,src/deals/deals.controller.ts:77,Paystack-only; no wallet payment option.
275,27. Promotional Slots,POST,/api/v1/promo-slots/bookings/{id}/cancel,Cancel booking (pre-active only),Seller,Refund per policy,Partial,DELETE,/api/v1/deals/campaigns/my/{id},src/deals/deals.controller.ts:67,Implemented as a DELETE; no refund policy logic.
276,27. Promotional Slots,GET,/api/v1/promo-slots/bookings/{id}/performance,Impressions/clicks/orders for own booking,Seller,Basic seller analytics,Missing,,,,No analytics endpoint.
277,27. Promotional Slots,GET,/api/v1/admin/promo-slots/types,List slot type configs,Admin,,Missing
278,27. Promotional Slots,POST,/api/v1/admin/promo-slots/types,Create slot type (Flash Sale / Best Deal),Admin,"Define name, placement, max items",Missing
279,27. Promotional Slots,PATCH,/api/v1/admin/promo-slots/types/{id},Update slot type,Admin,,Missing
280,27. Promotional Slots,DELETE,/api/v1/admin/promo-slots/types/{id},Remove slot type,Admin,,Missing
281,27. Promotional Slots,GET,/api/v1/admin/promo-slots/duration-tiers,List duration tiers (24hr/3-day/7-day) & prices,Admin,,Missing
282,27. Promotional Slots,POST,/api/v1/admin/promo-slots/duration-tiers,Create duration tier with price,Admin,Fixed pricing per duration,Missing
283,27. Promotional Slots,PATCH,/api/v1/admin/promo-slots/duration-tiers/{id},Update duration tier or price,Admin,,Missing
284,27. Promotional Slots,DELETE,/api/v1/admin/promo-slots/duration-tiers/{id},Delete duration tier,Admin,,Missing
285,27. Promotional Slots,GET,/api/v1/admin/promo-slots/capacity,View slot capacity caps per period,Admin,e.g. 10 flash spots/day,Missing
286,27. Promotional Slots,PATCH,/api/v1/admin/promo-slots/capacity,Update slot capacity caps,Admin,,Missing
287,27. Promotional Slots,POST,/api/v1/admin/promo-slots/generate,Generate slot inventory for date range,Admin,Creates daily slots,Missing
288,27. Promotional Slots,GET,/api/v1/admin/promo-slots/bookings,List all bookings (operations view),Admin,,Partial,GET,/api/v1/admin/deals/campaigns,src/deals/admin-deals.controller.ts:28,Admin can list all deal campaigns.
289,27. Promotional Slots,POST,/api/v1/admin/promo-slots/bookings/{id}/suspend,Suspend an active booking (policy violation),Admin,,Missing,,,,No suspend action; admin can patch/delete a campaign.
290,27. Promotional Slots,POST,/api/v1/admin/promo-slots/bookings/{id}/refund,Issue refund on cancelled/suspended booking,Admin,,Missing
291,27. Promotional Slots,GET,/api/v1/admin/promo-slots/reports/revenue,Promo slot revenue report,Admin,,Missing
292,27. Promotional Slots,GET,/api/v1/admin/promo-slots/reports/utilization,Slot utilization & fill rate,Admin,,Missing
293,28. File / Media Uploads,POST,/api/v1/media/upload,"Upload file (images, docs)",User/Seller,,Partial,POST,/api/v1/upload,src/upload/upload.controller.ts:25,Path rename to /media/upload. Uses Cloudinary.
294,28. File / Media Uploads,POST,/api/v1/media/upload/presigned,Get presigned URL,User/Seller,,Missing,,,,No presigned-URL flow (current upload is direct).
295,28. File / Media Uploads,DELETE,/api/v1/media/{id},Delete media,Owner/Admin,,Missing,,,,No media-delete endpoint.
296,29. System / Utility,GET,/api/v1/health,Health check,Public,,Present,GET,/api/v1/health,src/health/health.controller.ts:16,Also extra GET /health/db for DB connectivity.
297,29. System / Utility,GET,/api/v1/version,Build version,Public,,Missing,,,,No build-version endpoint.
298,29. System / Utility,GET,/api/v1/config/public,"Public app config (feature flags, fees)",Public,,Partial,GET,/api/v1/site-config,src/site-config/site-config.controller.ts:12,Path rename only.
299,29. System / Utility,GET,/api/v1/legal/{slug},"Fetch legal page (Terms, Privacy etc.)",Public,,Missing,,,,No legal-pages module.
300,29. System / Utility,GET,/api/v1/geo/cities,Supported cities (Lagos only V1),Public,,Missing,,,,No geo/cities endpoint.
B1,BONUS - Auth,POST,/api/v1/auth/clerk/login,Login/register via Clerk OAuth (Google/Facebook),Public,,Present,POST,/api/v1/auth/clerk/login,src/auth/auth.controller.ts:126,Not in PM spec; add to spec or remove.
B2,BONUS - Auth,POST,/api/v1/auth/register/email,Multi-step registration step 1 (email),Public,,Present,POST,/api/v1/auth/register/email,src/auth/auth.controller.ts:37,Part of multi-step register flow.
B3,BONUS - Auth,POST,/api/v1/auth/register/details,Multi-step registration step 2 (details),Public,,Present,POST,/api/v1/auth/register/details,src/auth/auth.controller.ts:44
B4,BONUS - Auth,POST,/api/v1/auth/register/password,Multi-step registration step 3 (password),Public,,Present,POST,/api/v1/auth/register/password,src/auth/auth.controller.ts:57
B5,BONUS - Auth,POST,/api/v1/auth/register/verify,Multi-step registration step 4 (verify email OTP),Public,,Present,POST,/api/v1/auth/register/verify,src/auth/auth.controller.ts:64
B6,BONUS - Auth,POST,/api/v1/auth/register/resend-otp,Resend registration email OTP,Public,,Present,POST,/api/v1/auth/register/resend-otp,src/auth/auth.controller.ts:72
B7,BONUS - Auth,POST,/api/v1/auth/register/seller/email,Seller registration step 1,Public,,Present,POST,/api/v1/auth/register/seller/email,src/auth/auth.controller.ts:82
B8,BONUS - Auth,POST,/api/v1/auth/register/seller/details,Seller registration step 2,Public,,Present,POST,/api/v1/auth/register/seller/details,src/auth/auth.controller.ts:89
B9,BONUS - Auth,POST,/api/v1/auth/register/seller/password,Seller registration step 3,Public,,Present,POST,/api/v1/auth/register/seller/password,src/auth/auth.controller.ts:96
B10,BONUS - Auth,POST,/api/v1/auth/register/seller/verify,Seller registration step 4 (verify OTP),Public,,Present,POST,/api/v1/auth/register/seller/verify,src/auth/auth.controller.ts:116
B11,BONUS - Auth,POST,/api/v1/auth/login/verify-2fa,Verify 2FA challenge during login,Public,,Present,POST,/api/v1/auth/login/verify-2fa,src/auth/auth.controller.ts:163
B12,BONUS - Auth,POST,/api/v1/auth/2fa/enable,Initiate 2FA enable (sends OTP),User,,Present,POST,/api/v1/auth/2fa/enable,src/auth/auth.controller.ts:204
B13,BONUS - Auth,POST,/api/v1/auth/2fa/confirm,Confirm 2FA enable with OTP,User,,Present,POST,/api/v1/auth/2fa/confirm,src/auth/auth.controller.ts:212
B14,BONUS - Auth,POST,/api/v1/auth/2fa/disable,Disable 2FA with OTP verification,User,,Present,POST,/api/v1/auth/2fa/disable,src/auth/auth.controller.ts:220
B15,BONUS - Auth,POST,/api/v1/auth/forgot-password/verify,Verify reset OTP (middle step before reset),Public,,Present,POST,/api/v1/auth/forgot-password/verify,src/auth/auth.controller.ts:186
B16,BONUS - Users,POST,/api/v1/users,Create user (admin-style),User,Currently any auth user can hit it,Present,POST,/api/v1/users,src/users/users.controller.ts:28,Should be admin-gated.
B17,BONUS - Users,DELETE,/api/v1/users/{id},Delete user,User,Currently any auth user can hit it,Present,DELETE,/api/v1/users/{id},src/users/users.controller.ts:54,Should be admin-gated.
B18,BONUS - Storefront,GET,/api/v1/home,Homepage aggregate (categories + featured rails),Public,,Present,GET,/api/v1/home,src/home/home.controller.ts:12,Returns curated sections including best_deals.
B19,BONUS - Sellers,GET,/api/v1/sellers/{sellerId}/summary,Public seller summary card,Public,,Present,GET,/api/v1/sellers/{sellerId}/summary,src/sellers/sellers.controller.ts:33
B20,BONUS - Sellers,POST,/api/v1/sellers/{sellerId}/follow,Follow a seller,User,,Present,POST,/api/v1/sellers/{sellerId}/follow,src/sellers/sellers.controller.ts:51
B21,BONUS - Sellers,DELETE,/api/v1/sellers/{sellerId}/follow,Unfollow a seller,User,,Present,DELETE,/api/v1/sellers/{sellerId}/follow,src/sellers/sellers.controller.ts:60
B22,BONUS - Reviews,POST,/api/v1/products/{productId}/reviews/{reviewId}/helpful,Mark a review helpful,User,,Present,POST,/api/v1/products/{productId}/reviews/{reviewId}/helpful,src/reviews/reviews.controller.ts:42
B23,BONUS - Admin Sellers,PATCH,/api/v1/admin/sellers/{id},Generic admin update of seller,Admin,,Present,PATCH,/api/v1/admin/sellers/{id},src/admin/admin-sellers.controller.ts:80
B24,BONUS - Admin Sellers,PATCH,/api/v1/admin/sellers/{id}/verify,Admin sets seller verified flag,Admin,,Present,PATCH,/api/v1/admin/sellers/{id}/verify,src/admin/admin-sellers.controller.ts:90
B25,BONUS - Newsletter,POST,/api/v1/newsletter/subscriptions,Newsletter signup,Public,,Present,POST,/api/v1/newsletter/subscriptions,src/newsletter/newsletter.controller.ts:13
B26,BONUS - Wishlist,GET,/api/v1/wishlist,Get current user wishlist,User,,Present,GET,/api/v1/wishlist,src/wishlist/wishlist.controller.ts:13,Not in PM spec but expected.
B27,BONUS - Wishlist,POST,/api/v1/wishlist/{productId},Add product to wishlist,User,,Present,POST,/api/v1/wishlist/{productId},src/wishlist/wishlist.controller.ts:18
B28,BONUS - Wishlist,DELETE,/api/v1/wishlist/{productId},Remove product from wishlist,User,,Present,DELETE,/api/v1/wishlist/{productId},src/wishlist/wishlist.controller.ts:27
B29,BONUS - System,GET,/api/v1/health/db,DB connectivity health check,Public,,Present,GET,/api/v1/health/db,src/health/health.controller.ts:24
B30,BONUS - Webhooks,POST,/api/v1/webhooks/clerk,Clerk user-sync webhook,Signed,,Present,POST,/api/v1/webhooks/clerk,src/webhooks/clerk-webhook.controller.ts:30,Verified via Svix signature.
B31,BONUS - System,GET,/api/v1/,Root app ping,Public,,Present,GET,/api/v1/,src/app.controller.ts:12
